"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","tipo_comercio"
"144",3291617,"PELADORA DE SEMILLAS",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","JUAN FRANCISCO LUCAS","CALLE","JUAN FRANCISCO LUCAS","CALLE","JUAN FRANCISCO LUCAS","CALLE","5 DE MAYO",510,NA,NA,NA,NA,NA,"BARRIO","XALTIPAN",NA,NA,NA,73970,"21","PUEBLA","199","Xiutetelco","0016","Xaltipan","0119","010",NA,NA,NA,"Fijo",19.76142063,-97.33111439,"DICIEMBRE 2014","Otra"
"145",3307381,"SERVICIO DE DESGRANADORA DE MAÍZ SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","11 a 30 personas","AVENIDA","ERASTO GONZÁLEZ","CALLE","3 SUR","AVENIDA","ENRIQUE CLAUDIO POZOS (CAMINO REAL)","CALLE","3 PONIENTE",0,"SN",NA,NA,NA,NA,NA,"SAN PABLO DE LAS TUNAS",NA,NA,NA,75170,"21","PUEBLA","065","General Felipe Ángeles","0001","San Pablo de las Tunas","0083","027",NA,NA,NA,"Fijo",18.99341589,-97.71040833,"DICIEMBRE 2014","Otra"
"146",3317610,"SERVICIO DE MANOJEO DE LEGUMBRES SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NICOLÁS BRAVO","CALLE","AQUILES SERDÁN","CALLE","EMILIANO ZAPATA","CALLE","PROGRESO (INDEPENDENCIA)",0,"SN",NA,NA,NA,NA,"PUEBLO","VICENTE GUERRERO",NA,NA,NA,75404,"21","PUEBLA","118","Los Reyes de Juárez","0001","Los Reyes de Juárez","0089","018",NA,NA,NA,"Fijo",18.96387398,-97.82772263,"DICIEMBRE 2014","Otra"
"147",3309100,"SERVICIO DE RECARGADERO SIN NOMBRE","HUERTAS LOLIS, S. DE R.L.",115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","NINGUNO","CALLE","QUINTA PRIVADA DE LA 16 DE SEPTIEMBRE SUR","CALLE","CUARTA PRIVADA DE LA 16 DE SEPTIEMBRE SUR","PRIVADA","NINGUNO",0,"SN",NA,NA,NA,NA,"BARRIO","LA CANDELARIA",NA,NA,NA,75440,"21","PUEBLA","144","San Salvador Huixcolotla","0001","San Salvador Huixcolotla","0074","032",NA,NA,NA,"Fijo",18.90717558,-97.78544355,"DICIEMBRE 2014","Otra"
"148",6751371,"AGROTODE","AGROTODE S PR DE RL",115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","QUINTANA ROO",NA,"NINGUNO",NA,"NINGUNO","CARRETERA","CARRETERA FEDERAL 57 CUOTA MEXICO-QUERETARO TRAMO QUERETARO-LA NORIA",52,"BODEGA 14",NA,NA,NA,NA,"PUEBLO","SAN ISIDRO MIRANDA",NA,NA,NA,76240,"22","QUERÉTARO","011","El Marqués","0381","Ninguno [Sección Norte de San Isidro Miranda]","027A","008",NA,NA,NA,"Fijo",20.57372168,-100.33341988,"OCTUBRE 2016","Otra"
"149",6381801,"RANCHO ALAMEDA","RANCHO ALAMEDA",115113,"Beneficio de productos agrícolas","31 a 50 personas",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",NA,"SN",NA,NA,NA,NA,"SUPERMANZANA","ALAMEDA",NA,NA,NA,76260,"22","QUERÉTARO","011","El Marqués","0003","Rancho Alameda","0119","800",NA,NA,NA,"Fijo",20.62412281,-100.21237689,"DICIEMBRE 2014","Otra"
"150",3671773,"DESARROLLO TECNOLÓGICO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","PRIVADA","SEGUNDA LOS BRAVO","CALLE","SEGUNDA NORTE","CALLE","PRIMERA NORTE","CALLE","IGNACIO ZARAGOZA",9,"A",NA,NA,NA,NA,"COLONIA","TIERRA BLANCA",NA,NA,NA,78419,"24","SAN LUIS POTOSÍ","028","San Luis Potosí","0001","San Luis Potosí","1077","032",NA,NA,NA,"Fijo",22.11751921,-100.97913157,"JULIO 2010","Otra"
"151",6481344,"AGRÍCOLA CHAPARRAL,S. DE P.R., DE R.L.","AGRÍCOLA CHAPARRAL, S. DE P.R, DE R.L.",115113,"Beneficio de productos agrícolas","51 a 100 personas","CALLE","NINGUNO",NA,"NINGUNO",NA,"NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"OTRO (ESPECIFICAR)","CHAPARRAL",NA,NA,NA,80396,"25","SINALOA","006","Culiacán","1346","El Diez","3102","008",NA,NA,NA,"Fijo",24.71526503,-107.44566632,"ENERO 2016","Otra"
"152",3802551,"AGRÍCOLA DON MANUEL",NA,115113,"Beneficio de productos agrícolas","101 a 250 personas",NA,NA,"CARRETERA","CARRETERA CALLE NUEVE",NA,"CARRETERA",NA,"CARRETERA",0,"SN",NA,NA,NA,"SN","EJIDO","COLONIA 24 DE FEBRERO",NA,NA,NA,81101,"25","SINALOA","011","Guasave","1020","Colonia 24 de Febrero","0930","800",NA,NA,NA,"Fijo",25.64691055,-108.64533555,"DICIEMBRE 2014","Otra"
"153",6489805,"AGRICOLA LA PRIMAVERA, S.A. DE C.V.","AGRICOLA LA PRIMAVERA, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","31 a 50 personas","CALLE","LIBRAMIENTO ANTONIO TOLEDO CORRO",NA,"NINGUNO",NA,"AGUSTÍN MELGAR","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"OTRO (ESPECIFICAR)","EMPAQUE VERONICA",NA,NA,NA,80370,"25","SINALOA","018","Navolato","0001","Navolato","0819","038",NA,NA,NA,"Fijo",24.75582788,-107.7076351,"ENERO 2016","Otra"
"154",6476442,"AGRÍCOLA LUQUE","AGRICOLA LUQUE, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","LICENCIADO BENITO JUÁREZ",NA,"PROFESORA EVARISTA LEYVA",NA,"NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"FRACCIONAMIENTO","FRANCISCO CEBALLOS RIOS",NA,NA,NA,81330,"25","SINALOA","001","Ahome","0160","Higuera de Zaragoza","1148","087",NA,NA,NA,"Fijo",25.97151912,-109.28784,"ENERO 2016","Otra"
"155",3797040,"AGRÍCOLA SANTA VENERANDA, S.P.R. DE RL","AGRÍCOLA SANTA VENERANDA, S.P.R. DE R.L.",115113,"Beneficio de productos agrícolas","31 a 50 personas","CALLEJÓN","PINO SUÁREZ","CALLE","GENERAL ÁNGEL FLORES","CALLE","VICENTE GUERRERO","AVENIDA","JOSÉ MARÍA MORELOS Y PAVÓN",526,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,81200,"25","SINALOA","001","Ahome","0001","Los Mochis","0262","004","6688185431","STA.VENERANDA@SANTAVENERANDA.NET",NA,"Fijo",25.79243445,-108.99499693,"DICIEMBRE 2014","Otra"
"156",6705811,"ECOFRUITS MEXICO, S.A. DE C.V.","ECOFRUITS MEXICO, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","CAMINO","CAMINO ESCUINAPA-MAXIPISTA MARGEN DERECHA",NA,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",0,"SN",NA,NA,1,NA,"PARQUE INDUSTRIAL","AGROPARQUE SIMENTAL",NA,NA,NA,82400,"25","SINALOA","009","Escuinapa","0655","Huerta el Güero Simental","0311","800",NA,NA,NA,"Fijo",22.85010862,-105.7585893,"ENERO 2016","Otra"
"157",6495180,"EL EMPAQUITO","AGRINTEGRA PRODUCE, S.P.R. DE R.L.",115113,"Beneficio de productos agrícolas","11 a 30 personas","CARRETERA","LOCALIDAD 800",NA,"LA ARROCERA-ESTACIÓN CERRILLOS",NA,"LA CLEYTON","OTRA (ESPECIFICAR)","CAMINO",0,"SN",NA,NA,NA,NA,"OTRO (ESPECIFICAR)","NINGUNO",NA,NA,NA,NA,"25","SINALOA","001","Ahome","0983","Ninguno","1561","800","8655244",NA,NA,"Fijo",25.86495556,-108.88458333,"ENERO 2016","Otra"
"158",6807117,"FRUTÍCULA ROSA ELENA","EMPRENDEDORES DEL PACÍFICO SA",115113,"Beneficio de productos agrícolas","251 y más personas","CARRETERA","CARRETERA MUNICIPAL LIBRE ENTRONQUE-CAJÓN VERDE KILÓMETRO 1 200","NINGUNO","NINGUNO","NINGUNO","NINGUNO","NINGUNO","NINGUNO",4,NA,NA,NA,NA,NA,"PUEBLO","CAJÓN VERDE",NA,NA,NA,82670,"25","SINALOA","014","Rosario","0131","Tazajal","0472","002","016949526569","EMPRENDEDORES21@PRODIGY.NET.MX",NA,"Fijo",22.92667282,-105.8388663,"NOVIEMBRE 2017","Otra"
"159",3793488,"GRANOS SEMILLAS Y SERVICIOS AGRICOLAS","GRANOS SEMILLAS Y SERVICIOS AGRICOLAS, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas",NA,NA,"CERRADA","NINGUNO","CERRADA","NINGUNO","CERRADA","NINGUNO",0,"SN",NA,NA,NA,NA,"CORREDOR INDUSTRIAL","FERTILIZANTES COBANARO",NA,NA,NA,81200,"25","SINALOA","001","Ahome","1080","Cobanaro [Fertilizantes]","1557","800",NA,NA,NA,"Fijo",25.79313066,-108.91134669,"DICIEMBRE 2014","Otra"
"160",3833877,"I.Q. PRODUCE, S. DE P.R. DE R.L.","IQ PRODUCE S.P.R. DE R.L.",115113,"Beneficio de productos agrícolas","251 y más personas","CARRETERA","INTERNACIONAL MÉXICO 15","CALLE","2 DE ABRIL","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","2 DE ABRIL",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,82400,"25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","0260","028","6959531189",NA,NA,"Fijo",22.8341828,-105.78453594,"DICIEMBRE 2014","Otra"
"161",3808127,"IRGAX PRODUCE","IRGAX PRODUCE, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","31 a 50 personas",NA,NA,NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,NA,"SAN LORETO",NA,NA,NA,80379,"25","SINALOA","018","Navolato","0564","Campo San Loreto","0560","800",NA,NA,NA,"Fijo",24.721245,-107.54299834,"DICIEMBRE 2014","Otra"
"162",6755964,"JADE TROPICAL","JADE TROPICAL SA DE CV",115113,"Beneficio de productos agrícolas","51 a 100 personas","CARRETERA","CARRETERA FEDERAL LIBRE MAZATLÁN TEPIC KILÓMETRO 1175 MARGEN IZQUIERDO",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",NA,"SN",NA,NA,NA,NA,"PUEBLO","EL CASTILLO",NA,NA,NA,82267,"25","SINALOA","012","Mazatlán","0860","El Capiro","1211","800",NA,NA,NA,"Fijo",23.19390917,-106.30444834,"OCTUBRE 2016","Otra"
"163",6737642,"MAZAZUL ORGANICS SA DE CV","MAZAZUL ORGANICS SA DE CV",115113,"Beneficio de productos agrícolas","0 a 5 personas","TERRACERÍA","CARRETERA VIEJA A VILLA UNIÓN",NA,"CASI CRUCE MEX 15",NA,"A UN LADO DE LA LADRILLERA",NA,"NINGUNO",NA,"SN",NA,NA,NA,"SN",NA,"NINGUNO",NA,NA,NA,82214,"25","SINALOA","012","Mazatlán","0348","Villa Unión","2775","001",NA,NA,NA,"Fijo",23.19601132,-106.2045278,"OCTUBRE 2016","Otra"
"164",6488297,"TENABRI, S. DE R.L. DE C.V.","TENABRI, S. DE R.L. DE C.V.",115113,"Beneficio de productos agrícolas","6 a 10 personas","CARRETERA","LOCALIDAD 800",NA,"ARROCERA-ESTACIÓN CERRILLOS",NA,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",0,"SN",NA,NA,NA,NA,"OTRO (ESPECIFICAR)","NINGUNO",NA,NA,NA,NA,"25","SINALOA","001","Ahome","1216","Ninguno","1561","800",NA,NA,NA,"Fijo",25.81851426,-108.93180341,"ENERO 2016","Otra"
"165",6798655,"VEFRUT","VEFRUT SA DE CV",115113,"Beneficio de productos agrícolas","251 y más personas",NA,"ROSARIO AGUA VERDE","NINGUNO","MANZANA 800","NINGUNO","MANZANA 800","NINGUNO","MANZANA 800",10,NA,NA,NA,NA,NA,"PUEBLO","LA PEDREGOZA ROSARIO",NA,NA,NA,99999,"25","SINALOA","014","Rosario","0551","Empaque de la Estación","0487","800","016492122416","LACOSTA_85@HOTMAIL.COM",NA,"Fijo",22.96969929,-105.89169209,"NOVIEMBRE 2017","Otra"
"166",6484549,"AGROINDUSTRIAS ZAS","AGROINDUSRIAS, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","11 a 30 personas","CALLE","TETABIATE","CALLE","DURANGO","CALLE","COAHUILA","CALLE","MAYO",110,NA,NA,NA,NA,NA,"COLONIA","ZONA NORTE",NA,NA,NA,85040,"26","SONORA","018","Cajeme","0001","Ciudad Obregón","0565","007","6444135133",NA,NA,"Fijo",27.50746915,-109.93928957,"ENERO 2016","Otra"
"167",6811600,"AMCA PRODUCE SPR DE RL CV","AMACA PRODUCE SPR DE RL CV",115113,"Beneficio de productos agrícolas","51 a 100 personas","CALLEJÓN","INDEPENDENCIA","CALLE","JUAN LARA","CALLE","5 DE MAYO","CALLE","INDEPENDENCIA",4,NA,NA,NA,NA,"SN","EJIDO","LUIS B. SANCHEZ POB.",NA,NA,NA,83500,"26","SONORA","055","San Luis Río Colorado","0017","Ingeniero Luis B. Sánchez","1514","026","016535153066","AMCAPRODECE@HOTMAIL.COM",NA,"Fijo",32.20212128,-114.9933894,"NOVIEMBRE 2017","Otra"
"168",3916861,"BONAFRUT","BONAFRUT, S.P.R. DE R.L.",115113,"Beneficio de productos agrícolas","11 a 30 personas","AVENIDA","YAQUI","CALLE","NUEVO LEÓN","CALLE","TLAXCALA","CALLE","MAYO",522,NA,NA,NA,8,NA,"COLONIA","QUINT DÍAZ",NA,NA,NA,85010,"26","SONORA","018","Cajeme","0001","Ciudad Obregón","0550","006","6441795658",NA,NA,"Fijo",27.50349961,-109.94463099,"DICIEMBRE 2014","Otra"
"169",3910533,"CHILES SECOS DEL NORTE","CHILES SECOS DEL NORTE CSN, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","LÁZARO CÁRDENAS DEL RÍO","CALLE","OTILIO MONTAÑO","CALLE","GILDARDO MAGAÑA","CALLE","HILARIO OLEA",172,"B",NA,NA,NA,NA,"COLONIA","PALO VERDE",NA,NA,NA,83280,"26","SONORA","030","Hermosillo","0001","Hermosillo","3422","023",NA,NA,NA,"Fijo",29.05465344,-110.96873252,"DICIEMBRE 2014","Otra"
"170",3922751,"ELABORACIÓN DE HOJA PARA TAMAL SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","VICENTE RIVA PALACIOS","CALLE","TABASCO","CALLE","COAHUILA","CALLE","EDUARDO C. GARCÍA",140,NA,NA,NA,NA,NA,"COLONIA","CAMPESTRE",NA,NA,NA,85160,"26","SONORA","018","Cajeme","0001","Ciudad Obregón","0781","020","6444167799",NA,NA,"Fijo",27.4758772,-109.94112943,"DICIEMBRE 2014","Otra"
"171",3905792,"FRUVER PACK, S.A. DE C.V.","FRUVER PACK, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","101 a 250 personas","BOULEVARD","JESÚS GARCÍA MORALES","BOULEVARD","QUIROGA","BOULEVARD","QUINTERO ARCE","BOULEVARD","NAVARRETE",336,NA,NA,NA,NA,"SN","COLONIA","EL LLANO",NA,NA,NA,83174,"26","SONORA","030","Hermosillo","0001","Hermosillo","2636","002","6622360900","CONTACTO@FRUVER.COM.MX",NA,"Fijo",29.09481947,-111.01305638,"DICIEMBRE 2014","Otra"
"172",3907823,"LIMPIAR AJO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","SAN FELIPE","CALLE","12 DE OCTUBRE","CALLE","FRANCISCO MONTEVERDE","AVENIDA","HUEPAC",367,NA,NA,NA,NA,NA,"COLONIA","LOMAS DE MADRID",NA,NA,NA,83103,"26","SONORA","030","Hermosillo","0001","Hermosillo","234A","011",NA,NA,NA,"Fijo",29.12575376,-110.97608546,"DICIEMBRE 2014","Otra"
"173",3865549,"MERCANTIL SONREY",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","YÉCORA","CALLE","DE LAS AMÉRICAS","CALLE","12 DE OCTUBRE","AVENIDA","OPODEPE",379,NA,NA,NA,NA,NA,"COLONIA","JACINTO LOPEZ",NA,NA,NA,83105,"26","SONORA","030","Hermosillo","0001","Hermosillo","2299","032","6622127808",NA,NA,"Fijo",29.13453792,-110.97832962,"JULIO 2010","Otra"
"174",3959381,"ONION KING",NA,115113,"Beneficio de productos agrícolas","11 a 30 personas","CALZADA","CONSTITUCIÓN","CALLE","NARANJOS","CALLE","COLOMBIA","AVENIDA","RÍO MAYO",0,"SN",NA,NA,NA,NA,"COLONIA","INDUSTRIAL",NA,NA,NA,83430,"26","SONORA","055","San Luis Río Colorado","0001","San Luis Río Colorado","1779","005","6535347589","EMPAQUEBUS@PRODIGY.NET.MX","WWW.BPPRODUCE.COM","Fijo",32.46627005,-114.81233627,"JULIO 2010","Otra"
"175",3960491,"CITRICOLA ZYRPA",NA,115113,"Beneficio de productos agrícolas","11 a 30 personas","CALLE","INDEPENDENCIA","CALLE","JOSÉ MARÍA PINO SUÁREZ","CALLE","GREGORIO MÉNDEZ MAGAÑA","CALLE","LIBERTAD",0,"SN",NA,NA,NA,NA,"VILLA","CHONTALPA (ESTACIÓN CHONTALPA)",NA,NA,NA,86440,"27","TABASCO","008","Huimanguillo","0016","Chontalpa (Estación Chontalpa)","0703","002","9173710103",NA,NA,"Fijo",17.66181321,-93.48013102,"JULIO 2010","Otra"
"176",6777052,"ALOE ORGANICS DE TAMAULIPAS S DE RL DE CV","ALOE ORGANICS DE TAMAULIPAS S DE RL CV",115113,"Beneficio de productos agrícolas","31 a 50 personas","CALLE","INGENIERO MARTE R. GÓMEZ","CALLE","LAURO VILLAR","CALLE","CANALES",NA,"6",27,NA,NA,NA,NA,NA,"COLONIA","TREVINO ZAPATA",NA,NA,NA,87450,"28","TAMAULIPAS","022","Matamoros","0001","Heroica Matamoros","0618","039",NA,NA,NA,"Fijo",25.86184095,-97.47854767,"MARZO 2017","Otra"
"177",4108864,"CORREDORA","CEBOLLAL, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","CARRETERA","FEDERAL NÚMERO 81","CALLE","LIRIOS","CALLE","NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","CUAUHTÉMOC",NA,NA,NA,89610,"28","TAMAULIPAS","003","Altamira","0043","Cuauhtémoc","0684","035",NA,NA,NA,"Fijo",22.54997352,-98.14585058,"JULIO 2010","Otra"
"178",4190658,"LOCAL PARA PELAR PAPAS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","HIDALGO","CALLE","NINGUNO","CALLE","26 DE JULIO","CALLE","30 DE JULIO",0,"SN",NA,NA,NA,NA,"COLONIA","LINDA VISTA",NA,NA,NA,90357,"29","TLAXCALA","005","Apizaco","0009","Santa Anita Huiloac","058A","030",NA,NA,NA,"Fijo",19.39817038,-98.14708404,"DICIEMBRE 2014","Otra"
"179",4244072,"BANDA DE CITRICOS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","LÁZARO CÁRDENAS","CALLE","16 DE SEPTIEMBRE","CALLE","B JUÁREZ","CALLE","CUAUHTÉMOC",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","011",NA,NA,NA,"Fijo",20.89010807,-97.65812319,"DICIEMBRE 2014","Otra"
"180",4244105,"BANDA DE CITRICOS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","PRIMERO DE MAYO","CARRETERA","NACIONAL","CALLE","20 DE NOVIEMBRE",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","040",NA,NA,NA,"Fijo",20.88478796,-97.66031718,"DICIEMBRE 2014","Otra"
"181",4244107,"BANDA DE CITRICOS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","PRIMERO DE MAYO","CARRETERA","NACIONAL","CALLE","20 DE NOVIEMBRE",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","040",NA,NA,NA,"Fijo",20.88510274,-97.66031646,"DICIEMBRE 2014","Otra"
"182",4438263,"BENEFICIO DE CAFÉ LOS ALCHICHIS",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLEJÓN","AGUSTÍN LARA","CALLE","BENITO JUÁREZ","CALLE","13 DE AGOSTO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","LA CAPILLA",NA,NA,NA,91605,"30","VERACRUZ DE IGNACIO DE LA LLAVE","092","Xico","0012","San Marcos de León (San Marcos)","0075","029",NA,NA,NA,"Fijo",19.41888483,-96.96899099,"JULIO 2010","Otra"
"183",4241570,"CAFÉ CERRO DE LA ESTRELLA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","GALEANA","CALLE","PATRIA","CALLE","VICENTE GUERRERO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO CUATRO",NA,NA,NA,92230,"30","VERACRUZ DE IGNACIO DE LA LLAVE","035","Citlaltépetl","0001","Citlaltépec","0064","030",NA,NA,NA,"Fijo",21.32950899,-97.87860595,"DICIEMBRE 2014","Otra"
"184",4283642,"CAFES TOMARI SA DE CV","CAFES TOMARI SA DE CV",115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","LA VÍA",NA,"NINGUNO","CALLE","IGNACIO ZARAGOZA",NA,"NINGUNO",NA,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,91240,"30","VERACRUZ DE IGNACIO DE LA LLAVE","092","Xico","0001","Xico","015A","014",NA,NA,NA,"Fijo",19.41641521,-97.00529404,"DICIEMBRE 2014","Otra"
"185",4219020,"CEPILLADO DE NARANJA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","BOULEVARD","CARLOS SALINAS DE GORTARI (RAFAEL MARTÍNEZ DE LA TORRE)","CALLE","ESTEBAN BACO","CARRETERA","FEDERAL MARTÍNEZ-SAN RAFAEL","CALLE","ADOLFO LÓPEZ MATEOS",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MANUEL",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1137","030",NA,"CPA_ASOCIADOS@YAHOO.COM.MX",NA,"Fijo",20.0791302,-97.03401487,"JUNIO 2012","Otra"
"186",4458254,"CITRICOS DEL GOLFO","CITRICOS SELECCIONADOS DEL GOLFO, S.A. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","B JUÁREZ","CALLE","EMILIANO ZAPATA","CALLE","LÁZARO CÁRDENAS",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","003",NA,NA,NA,"Fijo",20.88796315,-97.65920222,"JULIO 2010","Otra"
"187",4458233,"CITRICOS LOZANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","B JUÁREZ","CALLE","EMILIANO ZAPATA","CALLE","IGNACIO ALLENDE",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","004",NA,NA,NA,"Fijo",20.88756216,-97.65933153,"JULIO 2010","Otra"
"188",4252712,"ELECCION DE HOJA DE TOTOXMOTLE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","MIGUEL ALEMÁN","PRIVADA","ELECTORES","PRIVADA","ELECTORES","PASAJE","NINGUNO",61,NA,NA,NA,NA,NA,NA,"EL CHOTE",NA,NA,NA,93534,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0034","El Chote","0456","034",NA,NA,NA,"Fijo",20.4062868,-97.33775456,"DICIEMBRE 2014","Otra"
"189",4368001,"ENVASADO DE NUTRICEREALES",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","11","AVENIDA","11","AVENIDA","13","CALLE","11",1112,"A",NA,NA,NA,NA,"FRACCIONAMIENTO","GUADALUPE",NA,NA,NA,94590,"30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0133","034",NA,NA,NA,"Fijo",18.88811917,-96.93482733,"JULIO 2010","Otra"
"190",4326097,"FRONTERA SUR PRODUCE","FRONTERA SUR PRODUCE, S.P.R. DE R.L. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","2 DE ABRIL NORTE","CALLE","J. MARÍA ABASOLO","CALLE","GENERAL J. MARÍA ANAYA","CALLE","NICOLAS BRAVO",0,"SN",NA,NA,NA,"SN","COLONIA","CENTRO",NA,NA,NA,95641,"30","VERACRUZ DE IGNACIO DE LA LLAVE","077","Isla","0001","Isla","0149","003","2838741668",NA,NA,"Fijo",18.02898534,-95.52753499,"DICIEMBRE 2014","Otra"
"191",4257124,"GALERA SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","MANUEL ÁVILA CAMACHO","AVENIDA","MANUEL ÁVILA CAMACHO","CALLE","ÚRSULO GALVÁN","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"BARRIO","LA LAGUNA",NA,NA,NA,93628,"30","VERACRUZ DE IGNACIO DE LA LLAVE","211","San Rafael","0035","El Pital","0148","001","2323251021",NA,NA,"Fijo",20.16276089,-96.89965249,"DICIEMBRE 2014","Otra"
"192",4230462,"LIMONES DE TOTONACAPAN, S.A. DE C.V.","LIMONES DE TOTONACAPAN SA DE CV",115113,"Beneficio de productos agrícolas","31 a 50 personas","CALLE","JACARANDAS","CALLE","FRAMBOYANES","CALLE","LAS PALMAS","CALLE","TULIPANES",708,NA,NA,NA,NA,NA,"COLONIA","JARDINES DE PLAZA VERDE",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0232","007","2323735040","LIMONESDELTOTONACAPAN@LIVE.COM",NA,"Fijo",20.07326194,-97.05896422,"JULIO 2010","Otra"
