"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","tipo_comercio"
"150",4280380,"TOSTADORA DE CAFÉ SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","SANTA ROSA 1",NA,NA,NA,94210,"30","VERACRUZ DE IGNACIO DE LA LLAVE","043","Comapa","0003","Boca del Monte","009A","015","2731113865",NA,NA,"Fijo",19.15213049,-96.83794294,"DICIEMBRE 2014","V.A."
"151",4562535,"EMPACADORA DE CÍTRICOS DE LA PENINSULA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","28","CALLE","51","CALLE","51","CALLE","28-A",0,"SN",NA,NA,NA,NA,"COLONIA","LA MEJORADA",NA,NA,NA,97880,"31","YUCATÁN","056","Oxkutzcab","0001","Oxkutzcab","0389","018","9979751990",NA,NA,"Semifijo",20.29831106,-89.40294473,"DICIEMBRE 2014","Empacadora"
"152",4561465,"EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","37","CALLE","14","CALLE","16","CALLE","39",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","020",NA,NA,NA,"Fijo",20.25928633,-89.34570458,"DICIEMBRE 2014","Empacadora"
"153",4501321,"EMPAQUETADO Y TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","6","CALLE","8","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","005",NA,NA,NA,"Fijo",20.26216103,-89.34142967,"JULIO 2010","Empacadora"
"154",4502100,"TOSTADO DE HOJA DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","32","CALLE","29","CALLE","27","CALLE","34",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","011",NA,NA,NA,"Fijo",20.26774413,-89.35300714,"JULIO 2010","V.A."
"155",4502113,"TOSTADO DE HOJA DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","33","CALLE","36","CALLE","34","CALLE","33",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","002",NA,NA,NA,"Fijo",20.26625741,-89.35620302,"JULIO 2010","V.A."
"156",4561773,"TOSTADO DE HOJA DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","4","CALLE","25","CALLE","27","CALLE","6",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","001",NA,NA,NA,"Fijo",20.26372112,-89.33908458,"DICIEMBRE 2014","V.A."
"157",4561445,"TOSTADO DE HOJA SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NINGUNO","CALLE","47","CALLE","26","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","SANTA TERESA",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","030",NA,NA,NA,"Fijo",20.25748091,-89.35729675,"DICIEMBRE 2014","V.A."
"158",4561449,"TOSTADO DE HOJA SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","26","CALLE","NINGUNO","PRIVADA","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","SANTA TERESA",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","030",NA,NA,NA,"Fijo",20.25816688,-89.35626946,"DICIEMBRE 2014","V.A."
"159",4561485,"TOSTADO DE HOJAS",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","43","CALLE","14","CALLE","16","CALLE","41",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","010",NA,NA,NA,"Fijo",20.25589509,-89.34674575,"DICIEMBRE 2014","V.A."
"160",4561628,"TOSTADO DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","17","CALLE","16","CALLE","18","CALLE","19",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0046","029",NA,NA,NA,"Fijo",20.26810027,-89.34617728,"DICIEMBRE 2014","V.A."
"161",4561677,"TOSTADO DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","25","CALLE","10","CALLE","8","CALLE","23",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","011",NA,NA,NA,"Fijo",20.26467473,-89.34194887,"DICIEMBRE 2014","V.A."
"162",4501371,"TOSTADO DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","37","CALLE","31","CALLE","8","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","024",NA,NA,NA,"Fijo",20.259359,-89.34122692,"JULIO 2010","V.A."
"163",4561853,"TOSTADO DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","36","CALLE","38","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.26908275,-89.35468549,"DICIEMBRE 2014","V.A."
"164",4561856,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","36","CALLE","27","CALLE","31","CALLE","38",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.26839303,-89.35470922,"DICIEMBRE 2014","V.A."
"165",4561858,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","36","CALLE","27","CALLE","31","CALLE","38",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.26813567,-89.35482408,"DICIEMBRE 2014","V.A."
"166",4561860,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","36","CALLE","27","CALLE","31","CALLE","38",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.26796865,-89.35489863,"DICIEMBRE 2014","V.A."
"167",4561861,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","31","CALLE","36","CALLE","38","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.26835236,-89.3564336,"DICIEMBRE 2014","V.A."
"168",4561886,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","31","CALLE","32","CALLE","34","CALLE","33",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","013",NA,NA,NA,"Fijo",20.26634703,-89.35416471,"DICIEMBRE 2014","V.A."
"169",4561888,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","32","CALLE","33","CALLE","31","CALLE","34",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","013",NA,NA,NA,"Fijo",20.26596186,-89.35405485,"DICIEMBRE 2014","V.A."
"170",4561892,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","33","CALLE","32","CALLE","34","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","013",NA,NA,NA,"Fijo",20.26553876,-89.35515643,"DICIEMBRE 2014","V.A."
"171",4561897,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","35","CALLE","34","CALLE","32","CALLE","33",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","014",NA,NA,NA,"Fijo",20.26420577,-89.35543155,"DICIEMBRE 2014","V.A."
"172",4561898,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","35","CALLE","34","CALLE","32","CALLE","33",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","014",NA,NA,NA,"Fijo",20.26432259,-89.35559251,"DICIEMBRE 2014","V.A."
"173",4561899,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","34","CALLE","33","CALLE","35","CALLE","32",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","014",NA,NA,NA,"Fijo",20.26487533,-89.35602637,"DICIEMBRE 2014","V.A."
"174",4561900,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","34","CALLE","33","CALLE","35","CALLE","32",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","014",NA,NA,NA,"Fijo",20.26503977,-89.35593937,"DICIEMBRE 2014","V.A."
"175",4561902,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","35","CALLE","32","CALLE","34","CALLE","37",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","020",NA,NA,NA,"Fijo",20.26450831,-89.35598917,"DICIEMBRE 2014","V.A."
"176",4561849,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","36","CALLE","38","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.2694198,-89.3551746,"DICIEMBRE 2014","V.A."
"177",4561852,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","36","CALLE","38","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.26927986,-89.35497857,"DICIEMBRE 2014","V.A."
"178",4561909,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","34","CALLE","37","CALLE","35","CALLE","32",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","020",NA,NA,NA,"Fijo",20.26445461,-89.35627436,"DICIEMBRE 2014","V.A."
"179",4561912,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","35","CALLE","34","CALLE","36","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","021",NA,NA,NA,"Fijo",20.26490413,-89.3569698,"DICIEMBRE 2014","V.A."
"180",4561913,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","35","CALLE","34","CALLE","36","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","021",NA,NA,NA,"Fijo",20.26483808,-89.35673148,"DICIEMBRE 2014","V.A."
"181",4561914,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","35","CALLE","34","CALLE","36","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","021",NA,NA,NA,"Fijo",20.26478246,-89.3565555,"DICIEMBRE 2014","V.A."
"182",4561919,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","26","CALLE","28","CALLE","37","CALLE","37",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","023",NA,NA,NA,"Fijo",20.26064877,-89.35215333,"DICIEMBRE 2014","V.A."
"183",4501407,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","39","CALLE","16","CALLE","18","CALLE","18",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","019",NA,NA,NA,"Fijo",20.25805532,-89.34662993,"JULIO 2010","V.A."
"184",4501430,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20","CALLE","47","CALLE","45","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","015",NA,NA,NA,"Fijo",20.25540171,-89.34997271,"JULIO 2010","V.A."
"185",4501435,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","45","CALLE","16","CALLE","18","CALLE","18",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","003",NA,NA,NA,"Fijo",20.25516325,-89.34829514,"JULIO 2010","V.A."
"186",4501442,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","45","CALLE","43","CALLE","43",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","022",NA,NA,NA,"Fijo",20.25440595,-89.34404749,"JULIO 2010","V.A."
"187",4501450,"TOSTADO DE HOJAS DE PLATANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","18","CALLE","49","CALLE","47","CALLE","20",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","007A","015",NA,NA,NA,"Fijo",20.25395691,-89.3493606,"JULIO 2010","V.A."
"188",4501453,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20","CALLE","53","CALLE","51","CALLE","18",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","007A","001",NA,NA,NA,"Fijo",20.25131503,-89.35145961,"JULIO 2010","V.A."
"189",4502091,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","34","CALLE","34","CALLE","17","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","016",NA,NA,NA,"Fijo",20.26946581,-89.35304158,"JULIO 2010","V.A."
"190",4502096,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","34","CALLE","32","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","017",NA,NA,NA,"Fijo",20.26803217,-89.35294993,"JULIO 2010","V.A."
"191",4501198,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","10","CALLE","29","CALLE","27","CALLE","12",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","014",NA,NA,NA,"Fijo",20.26365923,-89.34232162,"JULIO 2010","V.A."
"192",4501199,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","10","CALLE","29","CALLE","27","CALLE","30",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","014",NA,NA,NA,"Fijo",20.26322805,-89.34238682,"JULIO 2010","V.A."
"193",4561206,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","20","CALLE","53","CALLE","51","CALLE","18",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","007A","001",NA,NA,NA,"Fijo",20.25211065,-89.35114946,"DICIEMBRE 2014","V.A."
"194",4561207,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","51","CALLE","16","CALLE","18","CALLE","53",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","007A","002",NA,NA,NA,"Fijo",20.25222428,-89.34984279,"DICIEMBRE 2014","V.A."
"195",4561371,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","10","CALLE","45","CALLE","NINGUNO","CALLE","8",0,"SN",NA,NA,NA,NA,"COLONIA","SAN VICTOR",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0084","011",NA,NA,NA,"Fijo",20.2537354,-89.34117272,"DICIEMBRE 2014","V.A."
"196",4561372,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","16","CALLE","51","PRIVADA","NINGUNO","CALLE","14",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","007A","003",NA,NA,NA,"Fijo",20.25124694,-89.34920998,"DICIEMBRE 2014","V.A."
"197",4502106,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","36","CALLE","38","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","008",NA,NA,NA,"Fijo",20.26962189,-89.35545303,"JULIO 2010","V.A."
"198",4501336,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","2","CALLE","29","CALLE","27","CALLE","28",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","003",NA,NA,NA,"Fijo",20.26255842,-89.33822198,"JULIO 2010","V.A."
"199",4501338,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","17","CALLE","27","CALLE","29","CALLE","2",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","012",NA,NA,NA,"Fijo",20.26190532,-89.33738279,"JULIO 2010","V.A."
"200",4501341,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","2","CALLE","27","CALLE","29","CALLE","17",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","012",NA,NA,NA,"Fijo",20.26181883,-89.33818233,"JULIO 2010","V.A."
"201",4501348,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","2","CALLE","29","CALLE","NINGUNO","CALLE","2-A",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","021",NA,NA,NA,"Fijo",20.26011676,-89.3383219,"JULIO 2010","V.A."
"202",4501360,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","6","CALLE","4","CALLE","29",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","015",NA,NA,NA,"Fijo",20.26094421,-89.34049851,"JULIO 2010","V.A."
"203",4501364,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","6","CALLE","4","CALLE","29",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","015",NA,NA,NA,"Fijo",20.26104353,-89.34058835,"JULIO 2010","V.A."
"204",4561701,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","21","CALLE","15","CALLE","10",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","019",NA,NA,NA,"Fijo",20.26666049,-89.34105609,"DICIEMBRE 2014","V.A."
"205",4561705,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","21","CALLE","8","CALLE","10","CALLE","23",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","010",NA,NA,NA,"Fijo",20.26600805,-89.34175434,"DICIEMBRE 2014","V.A."
"206",4561710,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","SAN FRANCISCO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","033",NA,NA,NA,"Fijo",20.27052257,-89.34234297,"DICIEMBRE 2014","V.A."
"207",4561675,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","23","CALLE","25","CALLE","10",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","002",NA,NA,NA,"Fijo",20.26497386,-89.34310658,"DICIEMBRE 2014","V.A."
"208",4561589,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","29","CALLE","10","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","014",NA,NA,NA,"Fijo",20.26336956,-89.342712,"DICIEMBRE 2014","V.A."
"209",4561490,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","43","CALLE","14","CALLE","12","CALLE","41",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","032",NA,NA,NA,"Fijo",20.25550081,-89.34418229,"DICIEMBRE 2014","V.A."
"210",4561480,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","41","CALLE","14","CALLE","16","CALLE","43",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","010",NA,NA,NA,"Fijo",20.25713645,-89.34612062,"DICIEMBRE 2014","V.A."
"211",4561502,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","41","CALLE","16","CALLE","18","CALLE","43",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","002",NA,NA,NA,"Fijo",20.25755901,-89.34749643,"DICIEMBRE 2014","V.A."
